# 官話
id,北京_聲母,北京_韻母,北京_調值,北京_調類,濟南_聲母,濟南_韻母,濟南_調值,濟南_調類,西安_聲母,西安_韻母,西安_調值,西安_調類,武昌_聲母,武昌_韻母,武昌_調值,武昌_調類,桂林(臨桂)_聲母,桂林(臨桂)_韻母,桂林(臨桂)_調值,桂林(臨桂)_調類,柳州(雒容)_聲母,柳州(雒容)_韻母,柳州(雒容)_調值,柳州(雒容)_調類,合肥_聲母,合肥_韻母,合肥_調值,合肥_調類,廣靈_聲母,廣靈_韻母,廣靈_調值,廣靈_調類,霍州(霍縣)_聲母,霍州(霍縣)_韻母,霍州(霍縣)_調值,霍州(霍縣)_調類,臨汾_聲母,臨汾_韻母,臨汾_調值,臨汾_調類,聞喜_聲母,聞喜_韻母,聞喜_調值,聞喜_調類,新絳_聲母,新絳_韻母,新絳_調值,新絳_調類,吉縣_聲母,吉縣_韻母,吉縣_調值,吉縣_調類,運城_聲母,運城_韻母,運城_調值,運城_調類,永濟_聲母,永濟_韻母,永濟_調值,永濟_調類,萬榮_聲母,萬榮_韻母,萬榮_調值,萬榮_調類,宿州市_聲母,宿州市_韻母,宿州市_調值,宿州市_調類,渦陽_聲母,渦陽_韻母,渦陽_調值,渦陽_調類,臨泉_聲母,臨泉_韻母,臨泉_調值,臨泉_調類,穎上_聲母,穎上_韻母,穎上_調值,穎上_調類,蕭縣_聲母,蕭縣_韻母,蕭縣_調值,蕭縣_調類,蚌埠市_聲母,蚌埠市_韻母,蚌埠市_調值,蚌埠市_調類,鳳陽_聲母,鳳陽_韻母,鳳陽_調值,鳳陽_調類,壽縣_聲母,壽縣_韻母,壽縣_調值,壽縣_調類,懷遠_聲母,懷遠_韻母,懷遠_調值,懷遠_調類,淮南_聲母,淮南_韻母,淮南_調值,淮南_調類,滁縣(滁州)_聲母,滁縣(滁州)_韻母,滁縣(滁州)_調值,滁縣(滁州)_調類,巢縣(巢湖)_聲母,巢縣(巢湖)_韻母,巢縣(巢湖)_調值,巢縣(巢湖)_調類,蕪湖_聲母,蕪湖_韻母,蕪湖_調值,蕪湖_調類,桐城(安徽省志)_聲母,桐城(安徽省志)_韻母,桐城(安徽省志)_調值,桐城(安徽省志)_調類,宣城_聲母,宣城_韻母,宣城_調值,宣城_調類,貴池_聲母,貴池_韻母,貴池_調值,貴池_調類,安慶_聲母,安慶_韻母,安慶_調值,安慶_調類,天長_聲母,天長_韻母,天長_調值,天長_調類,定遠_聲母,定遠_韻母,定遠_調值,定遠_調類,滁州_聲母,滁州_韻母,滁州_調值,滁州_調類,全椒_聲母,全椒_韻母,全椒_調值,全椒_調類,六安_聲母,六安_韻母,六安_調值,六安_調類,含山_聲母,含山_韻母,含山_調值,含山_調類,當塗_聲母,當塗_韻母,當塗_調值,當塗_調類,舒城_聲母,舒城_韻母,舒城_調值,舒城_調類,無為_聲母,無為_韻母,無為_調值,無為_調類,桐城_聲母,桐城_韻母,桐城_調值,桐城_調類,樅陽_聲母,樅陽_韻母,樅陽_調值,樅陽_調類,青陽_聲母,青陽_韻母,青陽_調值,青陽_調類
17761,k,uan,51,去,k,uæ̃,21,去,k,uæ̃,55,去,k,uan,35,去,k,uan,35,去聲,k,uan,24,去聲,k,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17764,k,uan,214,上,k,uæ̃,55,上,k,uæ̃,53,上,k,uan,42,上,k,uan,42,上聲,k,uan,52,上聲,k,ʊ̃,24,上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17766,k,uan,51,去,k,uæ̃,21,去,k,uæ̃,55,去,k,uan,35,去,k,uan,35,去聲,k,uan,24,去聲,k,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17769,k,uan,51,去,k,uæ̃,21,去,k,uæ̃,55,去,k,uan,35,去,k,uan,35,去聲,k,uan,24,去聲,k,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17779,k,uan,51,去,k,uæ̃,21,去,k,uæ̃,55,去,k,uan,35,去,k,uan,35,去聲,k,uan,24,去聲,k,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17780,k,uan,51,去,k,uæ̃,21,去,k,uæ̃,55,去,k,uan,35,去,k,uan,35,去聲,k,uan,24,去聲,k,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17789,,,,,,,,,,,,,,,,,tsʰ,uan,35,去聲,tsʰ,uan,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17794,0,uan,51/35,去/陽平,0,uæ̃,42,陽平,0,uæ̃,55/24,去/陽平,0,uan,35/213,去/陽平,0,uan,31,陽平,0,uan,21,陽平,0,ʊ̃/uæ̃,53/55,去/陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17795,,,,,,,,,,,,,,,,,0,uan,31,陽平,0,uan,21,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17799,t,uan,51,去,t,uæ̃,21,去,t,uæ̃,55,去,t,an,35,去,t,uan,35,去聲,t,uan,24,去聲,t,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17802,l,an/uan,51,去,l,uæ̃,21,去,l,æ̃/uæ̃,55,去,n,an,35,去,l,uan,35,去聲,l,uan,24,去聲,l,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17806,t,uan,51,去,t,uæ,21,去,t,uæ̃,55,去,t,an,35,去,t,uan,35,去聲,t,uan,24,去聲,t,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17809,t,uan,51,去,t,uæ̃,21,去,t,uæ̃,55,去,t,an,35,去,t,uan,35,去聲,t,uan,24,去聲,t,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17817,x,uan,51,去,x,uæ̃,21,去,x,uæ̃,55,去,x,uan,35,去,x,uan,35,去聲,x,uan,24,去聲,x,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17818,,,,,,,,,,,,,,,,,x,uan,35,去聲,x,uan,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17819,,,,,,,,,,,,,,,,,x,uan,35,去聲,x,uan,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17820,x,uan,51,去,x,uæ̃,21,去,x,uæ̃,55,去,x,uan,35,去,x,uan,35,去聲,x,uan,24,去聲,x,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17825,,,,,,,,,,,,,,,,,s,uan,35,去聲,s,uan,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17826,s,uan,51,去,s,uæ̃,21,去,s,uæ̃,55,去,s,an,35,去,s,uan,35,去聲,s,uan,24,去聲,s,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17830,m,an,51,去,m,æ̃,21,去,m,æ̃,55,去,m,an,35,去,m,an,35,去聲,m,an,24,去聲,m,æ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17831,m,an,51,去,m,æ̃,21,去,m,æ̃,55,去,m,an,35,去,m,an,35,去聲,m,an,24,去聲,m,ʊ̃/æ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17839,p,an,51,去,p,æ̃,21,去,p,æ̃,55,去,p,an,35,去,p,an,35,去聲,p,an,24,去聲,p,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17840,p/pʰ,an,51,去,p,æ̃,21,去,p,æ̃,55,去,pʰ,an,35,去,pʰ,an,35,去聲,p,an,24,去聲,pʰ,ən/ʊ̃/æ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17841,,,,,,,,,,,,,,,,,pʰ,an,35,去聲,p,an,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17846,pʰ,an,51,去,pʰ,æ̃,21,去,pʰ,æ̃,55,去,pʰ,an,35,去,pʰ,an,35,去聲,pʰ,an,24,去聲,pʰ,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17850,pʰ,aŋ,51,去,pʰ,aŋ,21,去,pʰ,aŋ,55,去,,,,,p,aŋ,35,去聲,pʰ,aŋ,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pʰ,ɑ̃,53,去聲,pʰ,ɑ̃,53,去聲,pʰ,ɑ̃,53,去聲,pʰ,ɑ̃,53,去聲,pʰ,ɑ̃,53,去聲,pʰ,ɑ̃,53,去聲,pʰ,ɑ̃,53,去聲,pʰ,ɑ̃,53,去聲,pʰ,ɑ̃,53,去聲,pʰ,ɑ̃,53,去聲,pʰ,aŋ,54,去聲,pʰ,ɑ̃,53,去聲,pʰ,ã,53,去聲,pʰ,an,42,去聲,pʰ,ɑ̃,53,去聲,pʰ,an,53,去聲,pʰ,an,53,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17854,pʰ,an,51,去,pʰ,æ̃,21,去,pʰ,æ̃,55,去,pʰ,an,35,去,pʰ,an,35,去聲,pʰ,an,24,去聲,pʰ,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17866,,,,,,,,,,,,,,,,,ts,ien,42,上聲,k,ien,52,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17867,,,,,,,,,,,,,,,,,ts,ien,35,去聲,k,ien,52,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17868,,,,,,,,,,,,,,,,,,,,,k,ien,52,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17869,,,,,,,,,,,,,,,,,ts,ien,35,去聲,k,ien,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17870,,,,,,,,,,,,,,,,,ŋ,an,35,去聲,ŋ,an,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iɛ̃,53,去聲,0,iæ̃,53,去聲,0,iɪ,54,去聲,0,iæ̃,53,去聲,0,iẽ/ã,53,去聲,0,ien,42,去聲,0/ŋ,iẽ/æ̃,53,去聲,ŋ,an,53,去聲,0/ŋ,ien/an,53,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17871,,,,,,,,,,,,,,,,,ŋ,an,35,去聲,ŋ,an,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iɛ̃,53,去聲,0,iæ̃,53,去聲,0,iɪ,54,去聲,0,iæ̃,53,去聲,0,iẽ/ã,53,去聲,0,ien,42,去聲,0/ŋ,iẽ/æ̃,53,去聲,ŋ,an,53,去聲,0/ŋ,ien/an,53,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17872,0,iɛn,51,去,0,iæ̃,21,去,0,iæ̃,55,去,0/ŋ,iɛn/an,35,去,ŋ,an,35,去聲,ŋ,an,24,去聲,0,iĩ,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iã,53,去聲,0,iɛ̃,53,去聲,0,iæ̃,53,去聲,0,iɪ,54,去聲,0,iæ̃,53,去聲,0,iẽ/ã,53,去聲,0,ien,42,去聲,0/ŋ,iẽ/æ̃,53,去聲,ŋ,an,53,去聲,0/ŋ,ien/an,53,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17876,0,iɛn,51,去,0,iæ̃,21,去,0,iæ̃,55,去,0/ŋ,iɛn/an,35,去,ŋ,an,35,去聲,ŋ,an,24,去聲,0,iĩ,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17885,,,,,,,,,,,,,,,,,s,an,35,去聲,s,an,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17891,m,an,51,去,m,æ̃,21,去,m,æ̃,55,去,m,an,35,去,m,an,35,去聲,m,an,24,去聲,m,æ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,ã,53,去聲,m,ã,53,去聲,m,ã,53,去聲,m,ã,53,去聲,m,ã,53,去聲,m,ã,53,去聲,m,ã,53,去聲,m,ã,53,去聲,m,ã,53,去聲,m,æ̃,53,去聲,m,ɛ,54,去聲,m,æ̃,53,去聲,m,ã,53,去聲,m,an,42,去聲,m,æ̃,53,去聲,m,an,53,去聲,m,an,53,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17899,x,uan,51,去,x,uæ̃,21,去,x,uæ̃,55,去,x,uan,35,去,x,uan,35,去聲,x,uan,24,去聲,x,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17900,,,,,,,,,,,,,,,,,x,uan,35,去聲,x,uan,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17902,,,,,,,,,,,,,,,,,x,uan,35,去聲,x,uan,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17908,k,uan,51,去,k,uæ̃,21,去,k,uæ̃,55,去,k,uan,35,去,k,uan,35,去聲,k,uan,24,去聲,k,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17912,tʂʰ,uan,51,去,tʂʰ,uæ̃,213/21,陰平/去,pfʰ,æ̃,55,去,tsʰ,uan,35,去,tsʰ,uan,35,去聲,tsʰ,uan,24,去聲,tʂʰ,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17915,,,,,,,,,,,,,,,,,s,uan,35,去聲,s,ua,21,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17916,tsʰ,uan,51,去,tsʰ/tʂʰ,uæ̃,21,去,pfʰ/tsʰ,æ̃/uæ̃,55,去,tsʰ,an,35,去,tsʰ,uan,35,去聲,tsʰ,uan,24,去聲,tsʰ,ʊ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17919,tʂ,an,51,去,tʂ,æ̃,21,去,ts,æ̃,55,去,ts,an,35,去,ts,an,42,上聲,ts,an,24,去聲,tʂ,æ̃,53,去,ts,æ,213,去聲,ts,ɑŋ,51,陽去,tʂ,an,55,去聲,ts,ã,213,陽平,ts,ã,31,去聲,ts,æ̃,33,去聲,ts,æ̃,33,去聲,tʂ,ai,33,去聲,ts,æ̃,33,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17923,,,,,,,,,,,,,,,,,pʰ,an,33,陰平,pʰ,an,33,陰平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17930,,,,,,,,,,,,,,,,,ts,ien,42,上聲,k,ien,52,上聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17932,tɕ,iɛn,51,去,tɕ,iæ̃,21,去,tɕ,iæ̃,55,去,k/tɕ,an/iɛn,35,去,,,,,,,,,tɕ,iĩ,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17936,,,,,,,,,,,,,,,,,s,ien,35,去聲,x,ien,24,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17939,p,an,51,去,p,æ̃,21,去,p,æ̃,55,去,p,an,35,去,p,an,35,去聲,p,an,24,去聲,o,æ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17941,p,an,51,去,p,æ̃,21,去,p,æ̃,55,去,p,an,35,去,p,an,35,去聲,p,an,24,去聲,p,æ̃,53,去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,ã,53,去聲,p,ã,53,去聲,p,ã,53,去聲,p,ã,53,去聲,p,ã,53,去聲,p,ã,53,去聲,p,ã,53,去聲,p,ã,53,去聲,p,ã,53,去聲,p,æ̃,53,去聲,p,ɛ,54,去聲,p,æ̃,53,去聲,p,ã,53,去聲,p,an,42,去聲,p,æ̃,53,去聲,p,an,53,去聲,p,an,53,去聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
