# 吳語
id,丹陽後巷童家橋_聲母,丹陽後巷童家橋_韻母,丹陽後巷童家橋_調值,丹陽後巷童家橋_調類,靖江_聲母,靖江_韻母,靖江_調值,靖江_調類,丹陽_聲母,丹陽_韻母,丹陽_調值,丹陽_調類,江陰_聲母,江陰_韻母,江陰_調值,江陰_調類,常州_聲母,常州_韻母,常州_調值,常州_調類,金壇西崗_聲母,金壇西崗_韻母,金壇西崗_調值,金壇西崗_調類,溧陽_聲母,溧陽_韻母,溧陽_調值,溧陽_調類,宜興_聲母,宜興_韻母,宜興_調值,宜興_調類,常熟_聲母,常熟_韻母,常熟_調值,常熟_調類,無錫_聲母,無錫_韻母,無錫_調值,無錫_調類,寶山霜草墩_聲母,寶山霜草墩_韻母,寶山霜草墩_調值,寶山霜草墩_調類,崑山_聲母,崑山_韻母,崑山_調值,崑山_調類,蘇州_聲母,蘇州_韻母,蘇州_調值,蘇州_調類,蘇州(當代吳語)_聲母,蘇州(當代吳語)_韻母,蘇州(當代吳語)_調值,蘇州(當代吳語)_調類,上海(三林塘)_聲母,上海(三林塘)_韻母,上海(三林塘)_調值,上海(三林塘)_調類,溫州_聲母,溫州_韻母,溫州_調值,溫州_調類,雲和_聲母,雲和_韻母,雲和_調值,雲和_調類,開化_聲母,開化_韻母,開化_調值,開化_調類,龍游_聲母,龍游_韻母,龍游_調值,龍游_調類,常山_聲母,常山_韻母,常山_調值,常山_調類,江山(江山市)_聲母,江山(江山市)_韻母,江山(江山市)_調值,江山(江山市)_調類,玉山_聲母,玉山_韻母,玉山_調值,玉山_調類,遂昌_聲母,遂昌_韻母,遂昌_調值,遂昌_調類,廣豐(永豐鎮)_聲母,廣豐(永豐鎮)_韻母,廣豐(永豐鎮)_調值,廣豐(永豐鎮)_調類,浦城(南浦鎮城關話)_聲母,浦城(南浦鎮城關話)_韻母,浦城(南浦鎮城關話)_調值,浦城(南浦鎮城關話)_調類,慶元_聲母,慶元_韻母,慶元_調值,慶元_調類,宣州市裘公鄉_聲母,宣州市裘公鄉_韻母,宣州市裘公鄉_調值,宣州市裘公鄉_調類,貴池市茅坦鄉_聲母,貴池市茅坦鄉_韻母,貴池市茅坦鄉_調值,貴池市茅坦鄉_調類,寧國市莊村鄉_聲母,寧國市莊村鄉_韻母,寧國市莊村鄉_調值,寧國市莊村鄉_調類,貴池市灌口鄉_聲母,貴池市灌口鄉_韻母,貴池市灌口鄉_調值,貴池市灌口鄉_調類,寧國市南極鄉_聲母,寧國市南極鄉_韻母,寧國市南極鄉_調值,寧國市南極鄉_調類,黃山區甘棠鎮_聲母,黃山區甘棠鎮_韻母,黃山區甘棠鎮_調值,黃山區甘棠鎮_調類,蕪湖縣_聲母,蕪湖縣_韻母,蕪湖縣_調值,蕪湖縣_調類,繁昌_聲母,繁昌_韻母,繁昌_調值,繁昌_調類,銅陵縣_聲母,銅陵縣_韻母,銅陵縣_調值,銅陵縣_調類,南陵(仙坊話)_聲母,南陵(仙坊話)_韻母,南陵(仙坊話)_調值,南陵(仙坊話)_調類,涇縣_聲母,涇縣_韻母,涇縣_調值,涇縣_調類,石台_聲母,石台_韻母,石台_調值,石台_調類,寶山羅店_聲母,寶山羅店_韻母,寶山羅店_調值,寶山羅店_調類,上海_聲母,上海_韻母,上海_調值,上海_調類,南匯周浦_聲母,南匯周浦_韻母,南匯周浦_調值,南匯周浦_調類,松江_聲母,松江_韻母,松江_調值,松江_調類,吳江黎里_聲母,吳江黎里_韻母,吳江黎里_調值,吳江黎里_調類,吳江盛澤_聲母,吳江盛澤_韻母,吳江盛澤_調值,吳江盛澤_調類,嘉興_聲母,嘉興_韻母,嘉興_調值,嘉興_調類,湖州雙林_聲母,湖州雙林_韻母,湖州雙林_調值,湖州雙林_調類,杭州_聲母,杭州_韻母,杭州_調值,杭州_調類,餘姚_聲母,餘姚_韻母,餘姚_調值,餘姚_調類,紹興_聲母,紹興_韻母,紹興_調值,紹興_調類,諸暨王家井_聲母,諸暨王家井_韻母,諸暨王家井_調值,諸暨王家井_調類,嵊縣崇仁_聲母,嵊縣崇仁_韻母,嵊縣崇仁_調值,嵊縣崇仁_調類,嵊縣太平_聲母,嵊縣太平_韻母,嵊縣太平_調值,嵊縣太平_調類,寧波_聲母,寧波_韻母,寧波_調值,寧波_調類,黃岩_聲母,黃岩_韻母,黃岩_調值,黃岩_調類,金華_聲母,金華_韻母,金華_調值,金華_調類,永康_聲母,永康_韻母,永康_調值,永康_調類,衢州_聲母,衢州_韻母,衢州_調值,衢州_調類
23553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,ɤʔ,23,陽入,,,,,zɦ,əʔ,12,陽入,dz,a,212,陽入,dz,aʔ,24,陽入,d/dz,ʌʔ/ɔʔ,24,陽入,dz,əʔ,23,陽入,dz,ʌʔ,34,陽入,d/dz,aʔ,3,陽入,d/dz,ʌʔ,23,陽入,dz,eʔ,23,陽入,d/dz,uɐʔ/ɐʔ,23,陽入,ts,a,32,入,ts,ɑʔ,34,陽入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23554,ts,əʔ,55,陰入,sz,əʔ,34,陽入,dz,ɛʔ,24,陽入,dz,ɜʔ,12,陽入,dz,əʔ,23,陽入,ts,əʔ,44,入聲,dz,ə,223,舒入,dz,Aʔ,23,陽入,dz,ᴇʔ,23,陽入,z,əʔ,23,陽入,z,əʔ,23,陽入,z,əʔ,12,陽入,z,aʔ/ɤʔ,23,陽入,z,əʔ,23,陽入,zɦ,əʔ,12,陽入,dz,a,212,陽入,dz,aʔ,24,陽入,dz,ʌʔ,24,陽入,dz/ts,əʔ,23/5,陽入/陰入,dz,ʌʔ,34,陽入,dz,aʔ,3,陽入,dz,ʌʔ,23,陽入,dz,eʔ,23,陽入,dz,ɐʔ,23,陽入,ts,a,32,入,ts,ɑʔ,34,陽入,tsʰ,əʔ,5,入聲,tsʰ,ɛʔ,5,入聲,tsʰ,eʔ,5,入聲,tsʰ,eʔ,35,入聲,tsʰ,eʔ,5,入聲,tsʰ,ɛ,325,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,a,32,入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23580,(ʔ)m/m/ʔm,oʔ,55/24,陰入/陽入,m,ɔʔ,34,陽入,m,ɛʔ,24/33,陽入/陰入,m,ɑʔ,12,陽入,m,ɔʔ,23,陽入,m,ɔʔ,44,入聲,m,ə,223,舒入,m,Aʔ,23,陽入,m,Aʔ,23,陽入,m,Aʔ,23,陽入,m,Aʔ,23,陽入,m,Aʔ,12,陽入,m,ɒʔ,23,陽入,m,Aʔ,23,陽入,m,aʔ,12,陽入,m,a,212,陽入,m,aʔ,24,陽入,m,ʌʔ,24,陽入,m,əʔ,23,陽入,m,ɛʔ,34,陽入,m,aʔ,3,陽入,m,ʌʔ,23,陽入,m,iaʔ,23,陽入,m,ɐʔ,5/23,陰入/陽入,m,a,32,入,m,ɑʔ,34,陽入,m,əʔ,5,入聲,m,iɛʔ,5,入聲,m,eʔ,5,入聲,m,ɛʔ,35,入聲,m,ɛʔ,5,入聲,m,iɛ,35,陰上,m,əʔ,5,入聲,m,əʔ,5,入聲,m,æ,13,入聲,m,əʔ,4,入聲,m,ɛ,44,陰平,m,ie,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,aʔ,12,陽入,,,,,m,aʔ,24,陽入,m,ʌʔ,24,陽入,m,əʔ,23,陽入,m,ɛʔ,34,陽入,m,aʔ,3,陽入,m,ʌʔ,23,陽入,m,iaʔ,23,陽入,m,ɐʔ,23,陽入,m,a,32,入,m,ɑʔ,34,陽入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,ɒʔ,23,陽入,,,,,m,aʔ,12,陽入,m,a,212,陽入,,,,,m,ʌʔ,24,陽入,,,,,m,ɛʔ,34,陽入,m,aʔ,3,陽入,,,,,,,,,m,ɐʔ,23,陽入,m,a,32,入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,aʔ,12,陽入,,,,,,,,,m,ʌʔ,24,陽入,,,,,m,ɛʔ,34,陽入,m,aʔ,3,陽入,,,,,,,,,m,ɐʔ,23,陽入,m,a,32,入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23588,ɦ,uəʔ,24,陽入,hɦ,uɔʔ,34,陽入,hɦ,uɛʔ,24,陽入,ɦ,uɜʔ,12,陽入,ɦ,uɛʔ,23,陽入,0,uəʔ,44,入聲,ɦ,uəʔ,22,陽入,ɦ,uəʔ,23,陽入,ɦ,uoʔ,23,陽入,ɦ,uəʔ,23,陽入,v,əʔ/oʔ,23,陽入,ɦ,uəʔ/uoʔ,12,陽入,ɦ,uɤʔ,23,陽入,ɦ,uəʔ,23,陽入,ɦ/v,uoʔ,12,陽入,v,a,212,陽入,,uaʔ,24,陽入,0,ʌʔ/uʌʔ,24,陽入,ø,uəʔ,23,陽入,ɦ,oʔ,34,陽入,0,uaʔ,3,陽入,ɦ,ʌʔ,23,陽入,,uɔʔ,23,陽入,0,uɐʔ,23,陽入,,,,,,uɑʔ,34,陽入,,,,,ɣ,uo,214,陽去,ɣ,uoʔ,5,入聲,x,uiʔ,35,入聲,ɣ,əu,214,陽上,v,ɛ,35,陰上,xɦ,uaʔ,5,入聲,xɦ,uaʔ,5,入聲,ɣ,uæ,13,入聲,ɦ,uəʔ,4,入聲,v,ɛ,44,陰平,fh,ə,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23591,ɦ,uAʔ,24,陽入,hɦ,uɑʔ,34,陽入,ɦ/v,uɑʔ/ɑʔ,24,陽入,ɦ,uɑʔ,12,陽入,ɦ,uɑʔ,23,陽入,x,uɑʔ,44,入聲,ɦ,uɑ,223,舒入,ɦ,uAʔ,23,陽入,ɦ,uAʔ,23,陽入,ɦ,uAʔ,23,陽入,ɦ/v,uAʔ/Aʔ,23,陽入,ɦ,uAʔ,12,陽入,ɦ,uaʔ,23,陽入,ɦ,uAʔ,23,陽入,v,aʔ,12,陽入,v,a,212,陽入,,uaʔ,24,陽入,0,uʌʔ,24,陽入,ø,uəʔ,23,陽入,0,uɛʔ/uaʔ,34,陽入,0,uaʔ,3,陽入,,uɐʔ,23,陽入,,uaʔ,23,陽入,0,uɐʔ,23,陽入,x,ua,32,入,,uɑʔ,34,陽入,,,,,ɣ,ua,214,陽去,ɣ,uaʔ,5,入聲,x,uaʔ,35,入聲,0,uo,214,陽上,v,ɛ,35,陰上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,uoʔ,55,陰入,,,,,k,uaʔ,5,陰入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,uoʔ,55,陰入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,uoʔ,55,陰入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,uaʔ/uɛʔ,55,陰入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,ʌʔ,5,陰入,p,iaʔ,5,陰入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23613,p,Aʔ,55,陰入,p,ɔʔ,55,陰入,p,ɛʔ,33,陰入,p,ɑʔ,55,陰入,p,ɔʔ,55,陰入,p,ɑʔ,44,入聲,p,əʔ,55,陰入,p,Aʔ,45,陰入,p,Aʔ,55,陰入,p,Aʔ,55,陰入,p,Aʔ,55,陰入,p,Aʔ,55,陰入,,,,,p,Aʔ,55,陰入,,,,,,,,,,,,,pʰ,iɛʔ,5,陰入,,,,,,,,,,,,,p,ʌʔ,5,陰入,,,,,,,,,p,a,32,入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23628,ts,əʔ,55,陰入,ts,əʔ,55,陰入,ts,ɛʔ,33,陰入,ts,ɜʔ,55,陰入,ts,əʔ,55,陰入,ts,əʔ,44,入聲,ts,əʔ,55,陰入,ts,əʔ,45,陰入,ts,ᴇʔ,55,陰入,ts,əʔ,55,陰入,ts,əʔ,55,陰入,ts,əʔ,55,陰入,ts,ɤʔ,4,陰入,ts,əʔ,55,陰入,ts,əʔ,55,陰入,ts,a,323,陰入,ts,aʔ,5,陰入,ts,ʌʔ,5,陰入,ts,əʔ,5,陰入,ts,ʌʔ,5,陰入,ts,aʔ,5,陰入,ts,ʌʔ,5,陰入,,,,,ts,ɐʔ,5,陰入,ts,a,32,入,ts,ɑʔ,5,陰入,ts,əʔ,5,入聲,ts,ɛʔ,5,入聲,ts,eʔ,5,入聲,ts,eʔ,35,入聲,ts,eʔ,5,入聲,ts,æ,325,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ts,əʔ,55,陰入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,ɒʔ/ɤʔ,4,陰入,,,,,tsʰ,aʔ,55,陰入,tsʰ,a,323,陰入,tsʰ,aʔ,5,陰入,tsʰ,ʌʔ,5,陰入,tsʰ,əʔ,5,陰入,tsʰ,aʔ,5,陰入,tsʰ,aʔ,5,陰入,tsʰ,ʌʔ,5,陰入,tɕʰ,iaʔ,5,陰入,tsʰ,ɐʔ,5,陰入,tsʰ,a,32,入,tsʰ,ɑʔ,5,陰入,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,əʔ,5,入聲,tsʰ,əʔ,5,入聲,tsʰ,æ,13,入聲,tsʰ,əʔ,4,入聲,tsʰ,ɛ,31,上聲,tsʰ,ə,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23642,tsʰ,əʔ,55,陰入,tsʰ,əʔ,55,陰入,tsʰ,ɛʔ,33,陰入,tsʰ,ɑʔ,55,陰入,tsʰ,ɑʔ,55,陰入,tsʰ,əʔ,44,入聲,tsʰ,ə,223,舒入,tsʰ,Aʔ,45,陰入,ts,Aʔ,55,陰入,tsʰ,Aʔ,55,陰入,tsʰ,Aʔ,55,陰入,tsʰ,əʔ/Aʔ,55,陰入,tsʰ,ɒʔ/ɤʔ,4,陰入,tsʰ,əʔ/Aʔ,55,陰入,tsʰ,aʔ,55,陰入,tsʰ,a,323,陰入,tsʰ,aʔ,5,陰入,tsʰ,ʌʔ,5,陰入,tsʰ,əʔ,5,陰入,tsʰ,ɛʔ,5,陰入,tsʰ,aʔ,5,陰入,tsʰ,ʌʔ,5,陰入,tɕʰ,iaʔ,5,陰入,tsʰ,ɐʔ,5,陰入,tsʰ,a,32,入,tsʰ,ɑʔ,5,陰入,tsʰ,əʔ,5,入聲,tsʰ,ɛʔ,5,入聲,tsʰ,eʔ,5,入聲,tsʰ,eʔ,35,入聲,tsʰ,eʔ,5,入聲,tsʰ,æ,325,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsʰ,aʔ,55,陰入,,,,,,,,,tsʰ,ʌʔ,5,陰入,,,,,tsʰ,ɛʔ,5,陰入,tsʰ,aʔ,5,陰入,,,,,,,,,tsʰ,ɐʔ,5,陰入,,,,,,,,,tsʰ,əʔ,5,入聲,tsʰ,ɛʔ,5,入聲,tsʰ,eʔ,5,入聲,tsʰ,eʔ,35,入聲,tsʰ,eʔ,5,入聲,tsʰ,æ,325,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,əʔ,5,陰入,,,,,,,,,z,ɐʔ,23,陽入,ɕ,iaʔ,5,陰入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ɣ,əʔ,5,入聲,ɣ,ɛ,214,陽去,,,,,x,eʔ,35,入聲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23687,xɦ,əʔ,55/24,陰入/陽入,ɦ,əʔ,34,陽入,hɦ,ɛʔ,24,陽入,hɦ,ɜʔ,12,陽入,ɦ,əʔ/uɜʔ,23,陽入,x,əʔ,44,入聲,ɦ,ə,223,舒入,ɦ,əʔ,23,陽入,ɦ,ᴇʔ,23,陽入,ɦ,əʔ,23,陽入,ɦ,əʔ,23,陽入,ɦ,əʔ,12,陽入,ɦ/ŋ,uɤʔ/ɤʔ,23,陽入,ɦ,əʔ,23,陽入,ɦ/v,ɛʔ/uəʔ,12,陽入,j,y,212,陽入,ŋ/x,uɛʔ/a,24/53,陽入/陰上,0,ʌʔ/uʌʔ,24,陽入,ŋ/ø,əʔ,23,陽入,ɦ,ʌʔ,34,陽入,0,ɒʔ/aʔ,3,陽入,ɦ,ɐʔ/ʌʔ,23,陽入,ŋ,eʔ,23,陽入,x,ɐʔ,23,陽入,x,e/uɑ,32,入,x,ɑʔ,34,陽入,ɣ,əʔ,5,入聲,ɣ,u,214,陽去,ɣ,eʔ,5,入聲,x,uʔ,35,入聲,ɣ,e,214,陽上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23689,ɦ,uəʔ,24,陽入,,,,,ɦ/v,uɛʔ/ɛʔ,24,陽入,,,,,,,,,x,uəʔ,44,入聲,ɦ,uə,223,舒入,ɦ,uəʔ,23,陽入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23691,k,Aʔ,55,陰入,k,əʔ,55,陰入,k,ɛʔ,33,陰入,k,ɑʔ,55,陰入,k,ɑʔ,55,陰入,k,əʔ,44,入聲,k,əʔ,55,陰入,k,Aʔ,45,陰入,k,Aʔ,55,陰入,k,Aʔ,55,陰入,k,Aʔ,55,陰入,k,Aʔ,55,陰入,k,aʔ/ɒʔ,4,陰入,k,əʔ/Aʔ,55,陰入,k,ɛʔ,55,陰入,k,a,323,陰入,k,aʔ,5,陰入,k,ʌʔ,5,陰入,k,əʔ,5,陰入,k,ɛʔ,5,陰入,k,aʔ,5,陰入,k,ʌʔ,5,陰入,k,aʔ,5,陰入,k,ɐʔ,5,陰入,k,a,32,入,k,ɑʔ,5,陰入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23696,k,əʔ,55,陰入,k,əʔ,55,陰入,k,ɛʔ,33,陰入,k,ɜʔ,55,陰入,k,əʔ,55,陰入,k,əʔ,44,入聲,k,əʔ,55,陰入,k,Aʔ,45,陰入,k,ᴇʔ,55,陰入,k,əʔ,55,陰入,k,əʔ,55,陰入,k,əʔ,55,陰入,k,a,4,陰入,k,əʔ,55,陰入,k,əʔ,55,陰入,k,a,323,陰入,k,aʔ,5,陰入,k,ʌʔ,5,陰入,k,əʔ,5,陰入,k,ʌʔ,5,陰入,k,aʔ,5,陰入,k,ʌʔ,5,陰入,k,eʔ,5,陰入,k,ɐʔ,5,陰入,k,a,32,入,k,ɑʔ,5,陰入,k,əʔ,5,入聲,k,ɛʔ,5,入聲,k,eʔ,5,入聲,k,eʔ,35,入聲,k,eʔ,5,入聲,k,æ,325,陽去,k,əʔ,5,入聲,k,əʔ,5,入聲,k,æ,13,入聲,k,əʔ,4,入聲,k,ɛ,31,上聲,k,ie,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,e,21,陽去,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23707,ts,əʔ,55,陰入,ts,əʔ,55,陰入,ts,ɛʔ,33,陰入,ts,ɜʔ,55,陰入,ts,əʔ,55,陰入,ts,əʔ,44,入聲,ts,əʔ,55,陰入,ts,Aʔ,45,陰入,ts,Aʔ,55,陰入,ts,əʔ,55,陰入,ts,əʔ,55,陰入,ts,Aʔ,55,陰入,t/ts,iɪʔ/ɒʔ,4,陰入,ts,əʔ/Aʔ,55,陰入,ts,əʔ/ɛʔ,55,陰入,t/ts,i/a,323,陰入,ts,aʔ,5,陰入,ts,ʌʔ,5,陰入,t/ts,əʔ,5,陰入,ts,ɛʔ/aʔ,5,陰入,ts,aʔ,5,陰入,t,eʔ,5,陰入,t/ts,iɪʔ/aʔ,5,陰入,ts,ɐʔ,5,陰入,,,,,ts/ʔd,ɑʔ/iʔ,5,陰入,ts,əʔ,5,入聲,ts,ɛʔ,5,入聲,ts,eʔ,5,入聲,ts,eʔ,35,入聲,tɕ,iɛʔ,5,入聲,tɕ,iæ,325,陽去,ts,əʔ,5,入聲,ts,əʔ,5,入聲,ts,æ,13,入聲,ts,əʔ,4,入聲,ts,ɛ,31,上聲,ts,ə,55,陽平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ts,əəʔ,55,陰入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
